date_time	ch4_a	ich4_a	co2_a	ico2_a	lat_a	lon_a	sog_a	cog_a	t_air_a	rh_a	t_dew_a	p_rad_a	swr_a	lwr_a	t_rad_a	u_a	u_dir_a	t_adcp_a
7/23/2016 12:20	1.955708884	-51.79151585	374.4602037	-7.577690963								989.8374885	86.46827625	376.5206947	24.10956312		0	8.355033557
7/23/2016 12:21	1.956226217	-51.18252919	374.374515	-7.562064198								989.8374885	89.83717013	377.2565298	24.10956312		0	8.273333333
7/23/2016 12:22	1.954118376	-50.7076074	374.1549894	-7.970470815								989.8374885	93.20606401	377.0382015	23.70154764		0	8.338733333
7/23/2016 12:23	1.95156786	-50.43723032	373.2209877	-7.480609086								989.8374885	96.57495789	374.9154039	23.093655		0	8.304066667
7/23/2016 12:24	1.951093105	-50.6298444	373.4614569	-8.224738389								989.8374885	94.32902864	373.4437335	23.093655		0	8.267333333
7/23/2016 12:25	1.946810362	-50.70309987	373.3608601	-7.710914356								989.8374885	95.45199326	375.651239	23.093655		0	8.398666667
7/23/2016 12:26	1.944536851	-49.64934941	373.0906605	-7.59096428								989.8374885	96.57495789	375.9319847	22.89169482		0	8.570991736
7/23/2016 12:27	1.945501516	-50.38463983	373.4648835	-7.656121792								989.8374885	90.96013476	373.4437335	23.093655		0	
7/23/2016 12:28	1.951429728	-51.29917452	373.7983847	-7.775388293								990.0068073	86.46827625	376.0436129	23.90555538		0	
7/23/2016 12:29	1.967654811	-51.18597456	374.8679491	-8.070240046								989.8374885	83.09938237	376.273394	24.31464869		0	
7/23/2016 12:30	1.964680946	-51.87111178	375.2017543	-7.405329141								990.0068073	78.60752386	375.7905624	24.72593483		0	
7/23/2016 13:20	1.965562885	-53.28852031	372.4176101	-8.133919514	56.27285235	93.40237637	10.5125	37.375	23.20909091	43.44848485	10.03939394	991.1920386	29.19708029	371.9669033	22.08961402	4.916769356	337.5167554	
7/23/2016 13:21	1.971522437	-52.31104134	373.7989383	-8.070712965	56.27481733	93.40564483	10.32413793	51.37241379	23.2025641	43.77435897	10.12051282	991.1920386	28.07411567	372.7027385	22.08961402	5.220303867	350.1968431	8.462627119
7/23/2016 13:22	1.959675678	-51.53494069	375.818035	-7.780804228	56.27608123	93.41007246	10.47333333	69.27333333	23.3	43.91	10.295	991.1920386	25.82818641	371.2310681	22.08961402	5.396003632	357.9880456	8.625821918
7/23/2016 13:23	1.943377853	-52.00565939	374.112566	-7.927780535	56.27683692	93.41506825	10.49655172	79.18965517	23.16923077	43.55641026	10.02820513	991.1920386	24.70522179	369.0235626	22.08961402	5.584410153	4.824304913	8.995068493
7/23/2016 13:24	1.936677759	-51.77035294	373.4155426	-8.311300398	56.27751225	93.420167	10.53333333	71.32	22.935	43.725	9.8725	991.1920386	24.70522179	371.2310681	22.08961402	5.267311983	12.98831757	9.137891156
7/23/2016 13:25	1.938504992	-52.38718364	373.3836322	-8.274249504	56.27862433	93.42524958	11.04642857	67.55357143	23.0725	44.615	10.315	991.1920386	23.58225716	373.4385736	22.08961402	5.41694298	7.014806656	8.610958904
7/23/2016 13:26	1.935608141	-53.10494227	372.7926144	-8.221523685	56.27983008	93.43031725	11.06666667	67.55	23.1525	44.48	10.3125	991.1920386	22.45929253	371.9669033	22.08961402	5.961493042	4.372138503	8.501428571
7/23/2016 13:27	1.938199351	-53.2877791	372.8785277	-8.243640725	56.28107567	93.435381	10.87666667	64.42	23.20512821	44.52307692	10.37179487	991.1920386	21.33632791	370.4952329	22.08961402	5.326145457	0.228512356	8.533082192
7/23/2016 13:28	1.944170612	-52.21301249	373.2022306	-8.021839399	56.28252614	93.43987202	10.45172414	51.88275862	23.33	44.5375	10.52	991.1920386	17.96743403	370.1936536	22.28966555	4.733131321	354.6425995	8.593082192
7/23/2016 13:29	1.94455138	-51.90025999	375.8279337	-8.687339292	56.28456542	93.44335575	10.41666667	37.61666667	23.4	44.5575	10.5825	991.1920386	15.72150477	370.3366064	22.69070595	4.118264669	344.8956216	8.545578231
7/23/2016 13:30	1.93973697	-52.56837767	373.2588192	-8.337530607	56.28691817	93.44637308	10.48666667	32.81	23.415	44.54	10.61	991.1920386	13.47557552	369.7645577	23.093655	4.166846211	334.9495487	8.40869863
7/23/2016 13:31	1.935520621	-51.70775127	373.1067268	-8.042829156	56.28945867	93.44916867	10.89333333	32.08333333	23.3	44.205	10.3625	991.1920386	13.47557552	370.2196472	23.29561519	4.121238945	323.5896894	8.344657534
7/23/2016 14:20	1.938233147	-48.26858277	393.7939127	-8.838262327	56.38452908	93.60301108	10.16666667	38.27	17.1175	66.4175	10.7525	992.2079512	6.73778776	356.1143915	16.84006024	5.236442958	348.6916412	8.63292517
7/23/2016 14:21	1.938721576	-51.0560559	392.9260316	-8.386452452	56.38665183	93.606358	10.15666667	42.91	17.24358974	68.80769231	11.40769231	992.2079512	5.614823133	355.1801307	16.27056529	5.131094182	339.6185723	8.611369863
7/23/2016 14:22	1.941609102	-50.81882158	397.4375032	-8.606935632	56.38871617	93.60980083	10.09666667	42.82333333	17.5	68.7775	11.66	992.2079512	1.122964627	353.2817613	16.46023209	4.363561349	332.4774802	8.620612245
7/23/2016 14:23	1.949684881	-51.56880345	403.2682647	-9.345546312	56.390702	93.6133755	10.07333333	48.12	17.6275	67.885	11.5725	992.2079512	0	353.1710508	16.84006024	4.566012539	335.0583114	8.601849315
7/23/2016 14:24	1.93599021	-53.09204795	404.2200858	-9.009089787	56.39254233	93.61716892	10.17666667	48.39666667	17.7575	67.9325	11.69	992.2079512	0	353.8100713	17.2209041	4.203723487	332.7062888	8.535616438
7/23/2016 14:25	1.941337056	-51.90661288	398.7921759	-8.852702329	56.39433225	93.62121958	10.45666667	54.76666667	17.8	68.355	11.835	992.2079512	0	354.1331033	17.4115866	4.143969335	338.9017533	8.485170068
7/23/2016 14:26	1.945351091	-50.72316847	400.9259697	-9.584648502	56.39586108	93.62574267	10.67	63.28333333	17.775	69.265	12.0225	992.2079512	0	354.1331033	17.4115866	4.485440021	351.4729803	8.470479452
7/23/2016 14:27	1.910432956	-50.74382128	410.1299275	-9.544695241	56.39694642	93.630795	10.9137931	71.68965517	17.715	69.64	12.05	992.2079512	0	354.1331033	17.4115866	4.893285299	359.7016838	8.485986395
7/23/2016 14:28	1.907225026	-50.60615352	408.1370856	-9.494933942	56.39788083	93.63599925	11.00333333	72.45333333	17.695	70.0225	12.11	992.2079512	0	354.1331033	17.4115866	4.773371989	0.978990465	8.634520548
7/23/2016 14:29	1.894558485	-50.24373178	416.5193882	-10.01626579	56.39872833	93.64117895	11.00333333	76.10666667	17.54358974	70.07692308	11.97435897	992.2079512	0	352.661433	17.4115866	4.228506356	4.722841473	8.711292517
7/23/2016 14:30	1.894794958	-49.11801013	421.9822189	-10.09095885	56.39919142	93.6465065	11	84.03333333	17.4775	70.72	12.0525	992.2079512	0	354.1331033	17.4115866	4.308717462	14.02965063	8.733219178
7/23/2016 14:31	1.897175114	-48.88565446	438.3243093	-10.44122822	56.39955242	93.65198467	11	81.1137931	17.4	70.15	11.8475	992.2079512	0	353.3972681	17.4115866	4.102861184	19.43275172	8.719455782
7/23/2016 14:32	1.931358322	-50.43615628	424.0704007	-10.17130498	56.40019692	93.65735883	10.85333333	75.93	17.375	70.2	11.835	992.2079512	0	351.9255978	17.4115866	3.827440248	13.62403283	8.532808219
7/23/2016 15:21	2.060181837	-52.70934784	400.6974349	-9.498875326	56.49658392	93.7077705	0.14	111.5033333	17.64	64.0975	10.7175	992.2079512	0	347.821779	16.27056529	0.511872222	271.625	9.490943396
7/23/2016 15:22	2.03147966	-54.44319289	394.9094734	-9.199590373	56.49656842	93.70775375	0.053333333	156.16	17.75384615	64.18461538	10.83333333	992.2079512	0	347.821779	16.27056529	0.32185755	288.4564103	
7/23/2016 15:23	2.142291914	-54.66488933	393.9942112	-8.946137598	56.49657058	93.70776633	0.01	208.5433333	17.805	63.2475	10.6675	992.2079512	0	348.5576142	16.27056529	0.3241	294.8325	
7/23/2016 15:24	2.247178373	-54.15773167	387.1912531	-9.038589032	56.49658608	93.70776817	0.027586207	172.4965517	17.835	62.5175	10.52	992.2079512	0	349.2934493	16.27056529	0.291947222	131.7975	
7/23/2016 15:25	2.210377776	-53.25471492	387.2818952	-9.100510261	56.49658983	93.70776717	0.016666667	237.5166667	17.885	61.875	10.4175	992.2079512	0	349.2934493	16.27056529	0.2315	174.8675	
7/23/2016 15:26	2.19449802	-52.64279096	387.0731254	-8.909546477	56.49658035	93.70777623	0.043333333	247.5466667	17.9925	61.5875	10.46	992.2079512	0	349.2934493	16.27056529	0.293233333	281.3	
7/23/2016 15:27	2.19106291	-53.05655832	394.9801659	-9.340791782	56.49658267	93.70776325	0.016666667	242.2866667	18.0525	61.1625	10.3975	992.2079512	0	349.2934493	16.27056529	0.573605555	261.125	
7/23/2016 15:28	2.128772443	-53.63674144	388.6342376	-8.843534125	56.49658383	93.70776958	0.01	165.1266667	18.17	61	10.4725	992.2079512	0	346.7834732	16.08136676	0.491294444	289.72	
7/23/2016 15:29	2.114041478	-53.35591436	390.1433257	-8.688117078	56.49657375	93.70775442	0.023333333	153.8933333	18.2	60.7575	10.4625	992.2079512	0	346.4810026	15.89216823	0.533736111	298.59	
7/23/2016 15:30	2.12057609	-52.84300904	413.9438124	-9.801126516	56.49657119	93.70775381	0.004761905	161.6142857	18.2	61.08888889	10.51481481	992.2079512	0	347.2168378	15.89216823	0.603995884	278.3148148	
7/24/2016 4:05	2.001665436	-47.86966681	384.2762653	-8.445473702	56.58508525	93.76604192	10.84	351.7933333	22.5675	48.1625	10.99	989.498851	644.5816957	365.8046361	23.29561519	3.341128402	246.1315728	8.903150685
7/24/2016 4:06	1.973712762	-47.66508435	383.6097983	-8.140850802	56.58813533	93.76524992	11.25517241	350.1034483	22.4825	48.45	10.9925	989.498851	649.0735542	365.8046361	23.29561519	3.646808521	262.2779126	9.221917808
7/24/2016 4:07	2.004891147	-47.67787707	388.2282973	-8.577890768	56.59123142	93.76394892	11.48666667	345.2633333	22.4675	48.2175	10.92	989.498851	654.6883773	368.0121417	23.29561519	3.549439678	256.777863	10.14326531
7/24/2016 4:08	1.989747413	-48.23352142	390.0226187	-8.634126993	56.59430433	93.76235508	11.25	342.9433333	22.5	48.2025641	10.92307692	989.498851	680.5165637	367.2763065	23.29561519	3.377574062	256.9049767	10.86836735
7/24/2016 4:09	1.999104586	-48.38309399	394.6365489	-9.062977559	56.59726758	93.760771	10.83	345.38	22.5	49.0625	11.225	989.498851	700.729927	367.2763065	23.29561519	4.057925026	266.8050988	11.13219178
7/24/2016 4:10	2.004779849	-48.71793316	397.0455315	-8.705563334	56.60008395	93.75961921	10.52333333	348.4633333	22.5325	49.1925	11.285	989.498851	715.3284672	365.6302923	22.89169482	4.29582034	268.0005069	11.86761905
7/24/2016 4:11	2.002052211	-48.44778665	396.7423243	-8.795625173	56.60289158	93.75863633	10.58666667	348.0533333	22.405	48.965	11.0925	989.498851	724.3121842	367.8377978	22.89169482	4.120201823	268.9703106	12.67568493
7/24/2016 4:12	2.004537887	-48.7414708	397.6493525	-9.00712406	56.60574675	93.75736058	10.34137931	345.4517241	22.4175	49.11	11.15	989.498851	716.4514318	368.4204039	22.48971708	3.795960435	261.7706079	12.82780822
7/24/2016 4:13	2.008648405	-49.00484365	396.9930619	-8.898184736	56.60851342	93.75592975	10.46666667	342.33	22.53589744	49.26410256	11.31794872	989.498851	704.0988209	366.8160571	22.08961402	3.746621546	259.437856	12.66605442
7/24/2016 4:14	1.988950603	-48.4721653	390.968512	-8.550208519	56.61132225	93.75422642	10.76666667	340.6466667	22.64	49.3475	11.4325	989.498851	688.3773161	366.9487336	22.48971708	3.724454606	253.3299366	12.53251701
7/24/2016 4:15	1.987882979	-48.0685103	389.3767649	-9.227059389	56.61419658	93.752279	11.16	338.8333333	22.6425	49.1925	11.3725	989.498851	685.0084222	365.9215953	22.69070595	3.868228376	261.4957951	12.28163265
7/24/2016 4:16	1.989141893	-48.12297516	389.1907507	-8.970056825	56.61714025	93.75025008	11.39333333	340.3433333	22.525	49.2425	11.3175	989.498851	688.3773161	367.1019626	22.89169482	4.00684713	265.2344324	11.9214966
7/24/2016 5:06	1.955953644	-49.63732641	376.6407609	-7.891062236	56.74055026	93.58760184	11.74333333	344.33	24.495	42	10.6525	989.6681697	756.8781583	374.4879478	25.97371162	3.852938784	240.714029	10.85810811
7/24/2016 5:07	1.951848781	-50.31044854	376.5801292	-7.684690996	56.74366642	93.58652725	11.51724138	256.9793103	24.6	41.9775	10.77	989.8374885	756.8781583	375.7614017	26.18348932	5.629619421	21.64316667	10.76755102
7/24/2016 5:08	1.948996665	-50.83489674	376.6453226	-7.983199315	56.74684125	93.58702008	11.34482759	12.3137931	24.7	41.64102564	10.74615385	989.8374885	754.6322291	375.0255665	26.18348932	3.917459982	247.8263815	11.38809524
7/24/2016 5:09	1.946832401	-50.56382337	376.4435168	-7.863439314	56.749829	93.5886685	11.03	20.40666667	24.87	41.3075	10.77	989.498851	752.3862998	375.7614017	26.18348932	3.779379289	249.543564	11.66918367
7/24/2016 5:10	1.945309912	-50.86153854	376.3555217	-8.039675422	56.75265175	93.5908745	10.97333333	27.42333333	24.9974359	41.16153846	10.80769231	989.498851	746.7714767	375.5763285	26.3945401	3.842698778	253.8551392	11.81815068
7/24/2016 5:11	1.941941477	-51.19018102	376.2615089	-8.249302364	56.75517798	93.59376254	10.96896552	34.03448276	25.12	41.1825	10.95	989.498851	745.6485121	376.8629256	26.60559089	3.840131218	259.037957	12.10972789
7/24/2016 5:12	1.939112356	-50.73483923	376.2686339	-8.180457124	56.75767317	93.59689483	11.30666667	34.62333333	25.2275	41.085	10.9975	989.498851	745.6485121	376.8629256	26.60559089	4.020936815	257.3586801	12.1169863
7/24/2016 5:13	1.938760118	-50.52109199	376.0614143	-8.281339252	56.76029083	93.60017508	11.36	35.15	25.32307692	40.97948718	11.03333333	989.498851	753.5092645	376.8629256	26.60559089	4.070555734	258.4445718	11.90924658
7/24/2016 5:14	1.935490124	-49.74850279	375.8939911	-8.013777088	56.76286708	93.60339075	11.04	31.28	25.3675	40.9925	11.1025	989.498851	761.3700168	376.8629256	26.60559089	3.737461776	264.5143854	11.47
7/24/2016 5:15	1.947877432	-49.53019696	378.3132199	-7.942028786	56.76550858	93.606294	11.34137931	33.50689655	25.1725	40.8275	10.8625	989.498851	756.8781583	376.4972369	26.18348932	3.89525324	272.5562247	11.13650685
7/24/2016 5:16	1.941272401	-50.61272328	378.5448031	-8.556857836	56.76822117	93.60946425	11.55333333	29.54333333	25.0375	41.005	10.83	989.498851	764.7389107	376.8936698	25.76393391	4.017988453	265.3711882	11.28034247
7/24/2016 5:17	1.936875713	-50.23830525	378.3296529	-8.451219877	56.77107733	93.61219758	11.63793103	27.03448276	24.9325	41.3575	10.8425	989.498851	770.3537339	375.1081634	25.3468426	4.075721078	258.8205659	11.25142857
7/24/2016 6:07	1.940357639	-54.46984248	375.4676083	-8.503002151	56.86449267	93.44399583	12.12333333	6.023333333	25.4725	41.495	11.38	989.498851	751.2633352	382.749607	26.60559089	4.481581274	289.4779725	11.72778523
7/24/2016 6:08	1.936451299	-55.88009633	368.8408009	-8.019224444	56.867875	93.44464158	12.18666667	5.96	25.455	43.3075	11.9975	989.498851	755.7551937	380.1764128	26.18348932	4.052713202	276.8460206	11.1355102
7/24/2016 6:09	1.92849237	-56.22321442	367.4705413	-7.984339358	56.87122967	93.44496192	12.02758621	247.6551724	25.4	44.1525	12.255	989.498851	758.001123	380.1764128	26.18348932	8.371110735	13.14429188	10.54636986
7/24/2016 6:10	1.921584104	-56.2401632	369.6841879	-7.940471657	56.87458042	93.44471625	11.89666667	356.9733333	25.42051282	43.63846154	12.08717949	989.498851	758.001123	380.1764128	26.18348932	4.058132078	265.4402883	10.34598639
7/24/2016 6:11	1.910653335	-55.01483705	369.3862138	-8.036833416	56.87783892	93.44435675	11.75666667	355.3066667	25.3	43.64	11.975	989.498851	754.6322291	381.6480831	26.18348932	4.223833334	268.7354365	10.2819863
7/24/2016 6:12	1.911269257	-53.32802206	367.4625618	-8.125066302	56.88100632	93.44376851	11.68666667	354.1533333	25.3	43.8225	12.0375	989.498851	752.3862998	381.6480831	26.18348932	4.253322749	264.361156	10.31260274
7/24/2016 6:13	1.917285165	-53.77087263	371.2645772	-7.691059828	56.88416533	93.44323942	11.67333333	354.9666667	25.295	43.975	12.075	989.498851	745.6485121	381.6480831	26.18348932	4.232489404	262.9817265	10.45714286
7/24/2016 6:14	1.923537897	-54.99088475	372.407099	-8.374809285	56.88738508	93.44242342	11.79655172	348.2103448	25.2	44.165	12.08	989.498851	738.9107243	382.3839183	26.18348932	4.367786305	268.0112185	10.56280822
7/24/2016 6:15	1.912289125	-54.89456514	366.7250714	-7.964138985	56.89052925	93.44083575	11.77333333	340.57	25.2	43.82	11.9425	989.6681697	731.0499719	383.3179699	25.97371162	4.230663099	263.2017271	10.47609589
7/24/2016 6:16	1.917171948	-53.14210668	367.2382305	-7.74171061	56.89352058	93.438274	11.91666667	332.27	25.2	43.6325	11.8725	989.6681697	726.5581134	383.5161864	25.76393391	4.119518994	259.9091195	10.33741497
7/24/2016 6:17	1.909140843	-52.43783877	366.4443166	-8.05180758	56.89649133	93.4356645	11.88333333	334.6833333	25.1725	43.32	11.7575	989.8374885	728.8040427	383.5161864	25.76393391	4.34613258	262.7327424	10.1837415
7/24/2016 7:07	1.909256584	-59.76725798	371.6420359	-7.853195458	57.041897	93.39655167	10.99666667	32.08666667	27.595	33.71	10.125	989.498851	719.8203257	390.6901329	29.19655529	5.240478753	322.8916109	12.26280822
7/24/2016 7:08	1.90108546	-58.77753941	371.6122992	-7.732503969	57.04447733	93.39955992	11.00344828	32.61034483	27.655	33.8525	10.255	989.8374885	731.0499719	390.6901329	29.19655529	4.568699809	320.1741332	12.36061224
7/24/2016 7:09	1.896077905	-57.59240611	371.4657475	-7.846804787	57.04705925	93.4025745	11.10666667	32.21333333	27.79487179	33.61538462	10.27435897	989.8374885	742.2796182	391.3440739	29.41776567	4.359657351	300.7500544	12.28707483
7/24/2016 7:10	1.896121469	-56.94318837	371.7299109	-7.530036006	57.0495964	93.40548395	10.93	31.77666667	27.5575	33.6775	10.0825	989.6681697	754.6322291	389.8724036	29.41776567	4.251434202	317.27519	12.07705479
7/24/2016 7:11	1.896498074	-57.23169583	371.7730469	-7.906310621	57.05208383	93.40846442	10.89666667	32.86	27.425	34	10.1075	989.8374885	742.2796182	391.5238998	28.9769391	4.763990443	324.2841331	11.95360544
7/24/2016 7:12	1.89519928	-57.9272951	373.6544007	-8.023442336	57.05468617	93.41126367	10.78965517	30.94482759	27.455	33.9625	10.11	989.8374885	714.2055025	388.6784909	28.75732291	4.378647087	311.8580731	11.55390411
7/24/2016 7:13	1.898317453	-58.57300347	395.665086	-9.151671353	57.05723283	93.41431567	11.06	33.6	27.485	33.9375	10.1275	989.8374885	704.0988209	390.0522295	28.9769391	4.779407317	337.718863	11.34068027
7/24/2016 7:14	1.890962604	-58.68396085	371.6874517	-7.935870662	57.05979467	93.41742608	11.13666667	34.52666667	27.485	33.8	10.07	989.8374885	660.3032004	388.6784909	28.75732291	3.967510102	327.6045226	11.14383562
7/24/2016 7:15	1.887840068	-58.42543823	370.9937271	-7.776877201	57.06235583	93.42062642	11.11666667	34.07333333	27.45384615	33.85128205	10.06666667	989.8374885	641.2128018	388.6784909	28.75732291	3.596503342	327.0194712	10.98285714
7/24/2016 7:16	1.88906744	-57.19923979	371.0636035	-8.130525755	57.06488875	93.42385167	11.03666667	33.55333333	27.1925	33.6525	9.745	989.8374885	608.6468276	389.4143261	28.75732291	4.495254829	326.3606472	10.93931507
7/24/2016 7:17	1.89079582	-57.4194864	371.0553657	-7.889578922	57.06746542	93.42681558	10.81	31.18	27.0825	33.8225	9.7375	989.8374885	545.7608085	390.3771835	28.32117903	4.524821875	335.5837394	10.83598639
7/24/2016 7:18	1.886316657	-58.08114983	371.889496	-7.497377485	57.07001025	93.42982642	10.95333333	34.64666667	27.0075	33.915	9.695	989.8374885	548.0067378	387.5624913	28.10460288	4.506564072	330.0705551	10.79924658
7/24/2016 8:08	1.88712993	-59.13680041	369.023292	-7.653446449	57.21590075	93.42595767	11.17333333	327.9966667	28.5	30.495	9.4175	990.176126	494.1044357	393.9780068	30.53379778	4.280018558	187.5326859	11.89802721
7/24/2016 8:09	1.88427444	-58.89281926	369.2163682	-7.477991599	57.218545	93.42307958	10.99	331.3	28.4325	30.84	9.5225	990.176126	466.03032	391.8672523	30.08468815	3.566159617	201.2601419	11.93321918
7/24/2016 8:10	1.880440035	-59.56098658	368.6531138	-7.687264217	57.22124792	93.42056292	10.8137931	334.3689655	28.355	30.5675	9.3125	990.176126	508.7029759	392.6030875	30.08468815	2.2385342	222.7133822	12.03197279
7/24/2016 8:11	1.8737605	-59.98159642	368.8635049	-7.261909494	57.22402783	93.41827808	11.13333333	337.9	28.415	30.3525	9.26	990.176126	523.301516	393.2905471	30.30924297	4.107843103	188.3475957	12.01695946
7/24/2016 8:12	1.875727463	-60.26768491	368.9474374	-7.649343778	57.22697183	93.41639067	11.29666667	342.4966667	28.5	30.33589744	9.333333333	990.176126	499.7192588	393.9780068	30.53379778	4.36812094	198.6298465	11.96235294
7/24/2016 8:13	1.877047223	-60.40194102	368.8971682	-7.534827347	57.23003817	93.41536717	11.24333333	167.1166667	28.45	30.3425	9.305	990.176126	501.9651881	393.2905471	30.30924297	9.432906556	331.7178726	
7/24/2016 8:14	1.876292998	-61.2764939	369.0489202	-7.237812825	57.23301728	93.41586623	11.09333333	6.116666667	28.3	30.6125	9.285	990.176126	490.7355418	394.0747578	30.08468815	3.097471093	256.976786	11.55555556
7/24/2016 8:15	1.872339837	-61.22053716	368.8403312	-7.340977964	57.23601808	93.41653175	11.26333333	8.606666667	28.3	30.4775	9.225	990.176126	391.9146547	393.3389226	30.08468815	3.148385773	245.3809134	11.43054795
7/24/2016 8:16	1.867224889	-59.82775907	368.7392139	-7.849506672	57.2391255	93.41752858	11.07666667	11.39	28.3	30.1975	9.0925	990.176126	384.0539023	393.3389226	30.08468815	3.648810784	256.9588746	11.37809524
7/24/2016 8:17	1.867114183	-58.64157581	369.4169559	-7.442913196	57.24207117	93.41877575	10.76333333	15.30666667	28.24358974	30.06410256	8.987179487	990.176126	434.5873105	394.0747578	30.08468815	2.921184358	274.1350246	11.28958904
7/24/2016 8:18	1.86703277	-58.27882513	368.9502157	-7.972377317	57.24491783	93.42029167	10.67931034	14.56551724	28.3	30.4575	9.21	990.176126	457.046603	393.3389226	30.08468815	2.415374194	252.3710399	11.27823129
7/24/2016 9:08	1.879537579	-60.79674199	366.9330266	-7.020968429	57.35834433	93.26507692	11.94333333	324.86	28.54358974	31.22051282	9.8	990.5147636	318.921954	397.0180985	30.08468815	3.415178418	197.9480502	12.51506849
7/24/2016 9:09	1.872140213	-60.87861591	365.5605642	-6.998615098	57.3609625	93.26140075	11.71	320.6133333	28.325	30.7425	9.3725	990.5147636	314.4300955	398.4897689	30.08468815	1.877868637	200.596384	12.24931507
7/24/2016 9:10	1.868439394	-60.04847938	366.3218283	-6.689299869	57.3633665	93.25742058	11.58	317.7933333	28.3	30.8075	9.375	990.5147636	333.5204941	397.7539337	30.08468815	3.490262228	173.5417554	11.96251701
7/24/2016 9:11	1.867337043	-59.85430389	365.2226902	-7.075518714	57.3658465	93.25364492	11.29666667	321.95	28.395	31.97	10.0325	990.5147636	294.2167322	397.7539337	30.08468815	3.686099554	188.3913111	11.86547945
7/24/2016 9:12	1.868357153	-60.39015627	364.8231556	-7.161343013	57.36830092	93.25014142	11.04333333	321.37	28.4	31.485	9.8225	990.5147636	307.6923077	398.4897689	30.08468815	3.18508409	194.1448378	11.94170068
7/24/2016 9:13	1.862761743	-60.36836429	365.3105421	-7.020725576	57.37070158	93.24661542	11.06333333	322.96	28.3575	31.3975	9.7275	990.5147636	286.3559798	398.4897689	30.08468815	3.290366436	198.0622633	12.17721088
7/24/2016 9:14	1.861906046	-59.91451088	365.1920891	-6.507028325	57.37317308	93.24329808	10.96551724	326.8551724	28.4	31.5475	9.8325	990.5147636	269.5115104	398.4897689	30.08468815	3.962393153	184.9743249	12.43232877
7/24/2016 9:15	1.859036156	-59.63918424	365.0324581	-6.754951495	57.37565967	93.24011542	10.86666667	322.4466667	28.3575	31.5475	9.8	990.5147636	259.4048287	398.4897689	30.08468815	3.754217228	201.2774939	12.71513699
7/24/2016 9:16	1.860308118	-59.59202018	365.5427165	-7.124724724	57.37815417	93.2368805	11.03	328.5166667	28.23076923	31.03076923	9.456410256	990.5147636	251.5440764	398.4897689	30.08468815	3.21682512	230.1267731	12.48197279
7/24/2016 9:17	1.859351091	-60.00349051	366.0876097	-7.177323712	57.38081233	93.23412658	10.95	332.2466667	28.2	30.8775	9.3525	990.5147636	249.2981471	399.225604	30.08468815	2.753817578	221.658582	12.33157534
7/24/2016 9:18	1.857666885	-60.50307727	365.7241698	-6.300679426	57.38360992	93.23212542	10.91333333	276.6166667	28.175	31.405	9.575	990.5147636	259.4048287	397.819315	29.8618321	3.463080877	14.49520636	12.07746575
7/24/2016 9:19	1.861929921	-60.24191516	365.8848624	-6.790116443	57.38655	93.23167649	10.91	355.4	28.065	31.145	9.3625	990.5147636	277.3722628	398.6205315	29.63897606	2.594252481	265.6115555	12.16394558
7/24/2016 10:09	1.867086296	-59.35222006	362.8241757	-6.302251027	57.52806258	93.31174475	11.42333333	51.64666667	26.7025	35.86	10.2575	991.1920386	225.7158899	395.6515245	27.03032288	4.612405079	345.827857	12.02890411
7/24/2016 10:10	1.862644461	-59.93947919	362.4613152	-6.27672153	57.53028108	93.31592567	11.26	35.18333333	26.8	35.85	10.3425	991.1920386	223.4699607	396.0720447	27.45777184	3.971258273	327.5177819	12.05503401
7/24/2016 10:11	1.860160868	-60.75191988	362.5294336	-6.463239239	57.5329895	93.31839225	10.61333333	18.94666667	26.8	35.7525	10.295	991.1920386	225.7158899	397.256997	27.88802672	3.050155557	301.6055797	11.92741497
7/24/2016 10:12	1.860753153	-61.06751568	362.675509	-6.651696603	57.53583592	93.31989808	10.86333333	13.65	26.8	35.4325	10.1675	991.1920386	239.1914655	397.8641837	28.10460288	3.261815652	297.2633603	12.06707483
7/24/2016 10:13	1.860051853	-62.19154881	362.8878963	-6.115509455	57.5388085	93.32094917	10.64333333	9.12	26.89230769	35.16666667	10.15128205	991.1920386	274.0033689	397.7355353	28.32117903	2.775538328	288.7827782	12.00315436
7/24/2016 10:14	1.858433428	-62.64405067	363.1918087	-6.242236585	57.54166608	93.32192208	10.25172414	11.82413793	26.97	35.3075	10.2775	991.1920386	313.3071308	401.1876888	28.75732291	2.796518889	300.1867737	11.98687075
7/24/2016 10:15	1.857994047	-61.55953037	363.4662303	-6.386123504	57.5444505	93.32294608	10.17666667	9.646666667	26.94	34.7375	10.0025	991.1920386	308.8152723	399.2072056	28.32117903	2.289099791	304.2175756	11.98931507
7/24/2016 10:16	1.85550615	-60.26459785	363.8571426	-6.40687571	57.54728083	93.32362817	10.29666667	5.986666667	26.8525	34.665	9.8975	991.1920386	315.5530601	399.9430408	28.32117903	2.458246751	291.3629065	11.96734694
7/24/2016 10:17	1.855771343	-60.30837409	363.7608574	-6.092100645	57.55014542	93.32407092	10.51666667	4.216666667	26.86	34.8975	9.995	991.3613574	330.1516002	400.2003377	27.88802672	2.317415427	292.3761361	12.00958904
7/24/2016 10:18	1.854548996	-61.07976698	362.9433173	-5.693366612	57.55316158	93.32446617	11.21	4.486666667	26.9	34.77948718	10.00512821	991.1920386	327.905671	397.9928322	27.88802672	2.366078439	282.7568229	11.99659864
